transaction_id,timestamp,unix_timestamp,from_address,to_address,amount_eth,nonce,chain_id,deadline,signature_hash,full_signature,contract_type,is_replay,attack_type,blocked,detection_layer,reason,label
"TX-0081","2026-05-12T08:14:55.000Z","1778573695","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","1.0",,"31337",,"0x0e24db5ead723d0da1...","0x94d317f9b26851da32fbab6388991352119131e11208381d3dc03d3de086d8610c64b9a50e5350dc55715a562a9868dda13ceab02f6c52e597d21e046ed634f21b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0141","2026-05-11T21:13:40.000Z","1778534020","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.1",,"31337",,"0x734c598021964d0d3d...","0x816857f8fce1124ea58e53c24dc1e529226d762cd4862f0c11320d348ae181e663728747a6a3edbaaa38aad34f2bab1635afa9fd1803f4415bf0937152c148371b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0586","2026-05-12T15:34:55.000Z","1778600095","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","1.0","37","31337","1778601840","0x108e6156fcc313e29d...","0x04da703fc6a6f80e20a39080d4296a857fcebab65b036c80c10d6a778cd724e871a3be4e98d9ea9a6bc5398ae85d23de81e8fdeee19e1a43112a4b1a88c186c81b","secure","true","nonce_replay","true","smart_contract","Secure contract blocked: Invalid nonce: possible replay attack","1"
"TX-0074","2026-05-12T13:19:52.000Z","1778591992","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","1.0",,"31337",,"0x69896e7f94b94a002d...","0xb5e2616b30400f96d37d9b2656205bd137b88dcc79f5f8bca1f67e135bef2da5674a35f391885e186fcab0891989c19cd1c32fd18e2d9e54e547fddc3ee9c2861c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0411","2026-05-12T15:35:53.000Z","1778600153","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.2",,"31337",,"0xa7fd8562463665d601...","0x8d96ebc2216947ba09970c3f74c2b93ac068b87253ae4593c1925a250523ed9530c8d8ae7848287cea6b97a8a417e87ea773556c99125324784a61cd636126541c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Signature already used","1"
"TX-0591","2026-05-12T15:30:56.000Z","1778599856","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.1","82","31337","1778581223","0x9fe5b1663916e46358...","0x4e7c326e4449847b24ef0b890e9d1186c76bd2b712cf33d90f67c7f485f840e8307201bcd50ecd2c7423e3b082b0dc2fec9ea086a709574faf551d3b9da6c9741c","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0499","2026-05-12T15:56:43.000Z","1778601403","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x90F79bf6EB2c4f870365E785982E1f101E93b906","2.0",,"31337",,"0xe3de66caee0c248601...","0x55496ffd1b735b8fa14b5b8ab439eabec0618022ff8ff3b8a0ea20097e1ef5e55d5039c7418dbc98681d77ed02ee872d0ef0941c278be73f91244a25d060480a1c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Signature already used","1"
"TX-0221","2026-05-12T05:13:01.000Z","1778562781","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.15",,"31337",,"0x76ad8a45df9466115f...","0x0e17ddcf96e8f6ac5b5bfeca7f2f7c09c3598125e71a9be0ad80916f72b1d7ba3f88ebba7ae9cc6fc8895bbcb270763d743871b20dba118cf2282cbe0d4e6bd01c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0513","2026-05-12T15:50:29.000Z","1778601029","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.5",,"31337",,"0xdbd4604df8591517d7...","0x99cf08714e01b68b0480d2fef582ec715c87c42c8ad0ca6ec4c96b76dfcf63300b6d239b7c3e2509f9f9f5796c5902c7613daccb1b0436fe4aff57797c2f388b1b","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0511","2026-05-12T15:40:46.000Z","1778600446","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.15",,"31337",,"0x413cdbd4892143e09b...","0x6129e5ff30fc4b83157c6f4588905996c027c961d0e93a4b5de0a8b274949ae25029ebb704647860ce04e9a9cb5cde36bf44d3e4441d5c44a7a847bd82f7d5e61b","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Signature already used","1"
"TX-0137","2026-05-12T14:34:25.000Z","1778596465","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.15",,"31337",,"0x628257f166c344c961...","0xd51c4ef893674b343b16b21ef046bf34494c639cd62a9b7999b520a83ed0014254e8bbaf3c9fe8ac32f13f054dece9a70f1defe4e964a3b88b0b89a8762d53e41c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0517","2026-05-12T15:38:09.000Z","1778600289","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","1.0",,"31337",,"0x0e24db5ead723d0da1...","0x94d317f9b26851da32fbab6388991352119131e11208381d3dc03d3de086d8610c64b9a50e5350dc55715a562a9868dda13ceab02f6c52e597d21e046ed634f21b","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0194","2026-05-12T04:46:59.000Z","1778561219","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.05",,"31337",,"0x921a8b0d356968e1c8...","0x4d4108e7b6597c258b0080953d2d9073683ef494181321dd5ba4e164cea6518b341efcce2a14c21069647a174fe360a9169658a20ea76b9b95b925b6c1c9cc8b1b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0345","2026-05-12T07:45:46.000Z","1778571946","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.05",,"31337",,"0xa25b77bcdf084d4545...","0x55c829956aa3814332107bebf8eb0b9ccf1496a07288e7611ec62a2e95bf115e3eaafcb5350b466d77b2e8957c23c24fc01eaeafa1e513c22c1d5dc5bcd75f691b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0356","2026-05-11T17:08:00.000Z","1778519280","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.05","75","31337","1778522880","0x52a6f039887f364652...","0x859cdf500aabf19980a785b1608ff189a7acdc58f1c35e210728ff7b46f601eb54b0a295849b5847f30d7069b01e4d50ab02649748f42ced462fd0bd10d450ca1c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0567","2026-05-12T15:20:07.000Z","1778599207","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.5","11","31337","1778540415","0x3c1d9d1f7e4a2547bd...","0x4ad804e72dda41cce75af746b4d095a21616ae31239b1902673b9053a6c688a60d4568d077621c4c1930e2322f60af6dd478ddeda3211954ca24380a505a999e1b","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0057","2026-05-11T19:00:39.000Z","1778526039","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.5","13","31337","1778529639","0x0a7b9c99d7f7960e83...","0x29be11bbda75116e98aa5832ded9da1477ac00a4fb0f1aa8539830751c8c9c172dfb3d9bb836791c6785179ac4cd8dc04f757342fc494e743b7e05358787f4e41c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0195","2026-05-12T04:15:32.000Z","1778559332","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.1","36","31337","1778562932","0x7e783cec8517f2fd93...","0x879de98c178aa6d7eb3968684586dda4b27352492cd582acd48acf03193bb2fa51c834ec2d3a7cd1c459488008ede98010a480c7f339145bf98589f3472eb31d1b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0529","2026-05-12T15:37:07.000Z","1778600227","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.5",,"31337",,"0xdbd4604df8591517d7...","0x99cf08714e01b68b0480d2fef582ec715c87c42c8ad0ca6ec4c96b76dfcf63300b6d239b7c3e2509f9f9f5796c5902c7613daccb1b0436fe4aff57797c2f388b1b","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0847","2026-05-12T15:10:45.000Z","1778598645","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.01",,"31337",,"0x3f9a293dc3c2bd3320...","0xf79fe9d770a35bd62200cf88ca504ebdb07aac9f873b8045d827d1a16c0ef69a19b72ea392ed0c1e08c400e4afa11432ee91b40ff980a68e859acc91b25f2bc61c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0322","2026-05-11T19:27:42.000Z","1778527662","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","1.0","60","31337","1778531262","0xd38938bab1dce7a33a...","0x3583beaa8a7b0b0263e0775a7b9dd9bdce2ae7e75fbf2735c69d2478e2355dfd1e1d658d7ea1f3f4c82b84b83648b1797dad520b034ec0d8d45f7bfe3de98e801c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0547","2026-05-12T16:07:29.000Z","1778602049","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.01",,"31337",,"0xc56772c65cd54bb723...","0x4967b7b9edb099d28ecbab37a34b5ec8d957ec895bff45beb29597dd6920859b183e151471ff4e6fa1599ce5bb698970a8b7ef8aa92745b7b007fef589bb219f1b","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0288","2026-05-12T06:27:10.000Z","1778567230","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","1.0","60","31337","1778570830","0x2b26a490fe526dcd0b...","0x0d1f2639e40d8e621e103f4444ac8b3e9c4fb91d1edc2baff0e8cb142595df7278718b4c3655313ff4f5dd42403b5dd51b027f5a95ec1d1e2ddcb0cdce52c91c1c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0581","2026-05-12T15:30:01.000Z","1778599801","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.2","21","31337","1778577321","0x1c7d442f9573307375...","0xf5421e675ccd3bc8f30b1ea21736fd3037598f36ffaf6d5b82cd72036696a8a551e703725006bf057a463ff9227ed218dfb41a51feca3ad1f31b29160e4e4b871c","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0258","2026-05-12T13:41:36.000Z","1778593296","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x90F79bf6EB2c4f870365E785982E1f101E93b906","2.0",,"31337",,"0xe48946a93d0ea6036b...","0xc62927228eba2a463223273c3fc0cd3300fe48cff9a0b5fb3e1cdfaeaab1c3de2250fed51343e0f26ea9d22e3cfa725752d2e7c2273df0032ff52209433bec9c1c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0672","2026-05-12T14:23:03.000Z","1778595783","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.01","88","11155111","1","1778599383","0x880b3dc7254c640ebe...","0x32da8b941f6f95801c5fc4a6f36fb43665cb5910f0153e08de53c6c5f6f33d7e2628dfd7b8f6a7e244993a9f47b13ca7869de2b5d57742de08e2009723157a541b","secure","true","cross_chain_replay","true","smart_contract","Secure contract blocked: Chain ID mismatch — signature invalid on this chain","1"
"TX-0837","2026-05-12T15:10:45.000Z","1778598645","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","2.0",,"31337",,"0x48a2a53c12a3570587...","0xb848fbd65393d02c343ac1d5b502b2bddd8542ee3ffcdb61692a23483a0e81714fb35fa24cc9d639443908cedb8a639aa0accce3ba831c0a34e3f9dd8bf912c11b","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0532","2026-05-12T16:00:32.000Z","1778601632","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","2.0",,"31337",,"0xfdea75a0417ef639b4...","0x2b2cb5864a85564c73f8c293871fb3a17992fd0da8118f710f58a4df7c5f65c26827f7ec0215c7b69e20eaa94b67d69ab3522b14dd3050804df7900d495d91151c","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0661","2026-05-12T14:35:29.000Z","1778596529","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.15","79","11155111","1","1778600129","0xec7f02a558da599a2f...","0x871da4de9b74785d78575022a9e8cbf49bd446a38088169af174ab2b8329ec0f0b0fc87b06835a289979db642fe1db9a382b38066771795b4d4c0dc4b3b472471b","secure","true","cross_chain_replay","true","smart_contract","Secure contract blocked: Chain ID mismatch — signature invalid on this chain","1"
"TX-0289","2026-05-12T05:41:40.000Z","1778564500","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.05","52","31337","1778568100","0xd38bff3dedb97acb9c...","0x4c332422c7bc7f77a5a3e5f8ae3868ae75228989a9c036c986a8f21332b77287546c6d9d468cfd9958ec9285fb40952288af19ae7a42772691fdacb4013385861c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0508","2026-05-12T15:56:30.000Z","1778601390","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.5",,"31337",,"0x4900c70828fb3142e4...","0xc5474140abc77c37a0bab8656d1abecbd0656ff3004596de37621286fba0336774f48ed716f462219862f91f6c1b466a0a9761225e05f481ef42c62d48a69c801c","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0199","2026-05-12T12:46:03.000Z","1778589963","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x90F79bf6EB2c4f870365E785982E1f101E93b906","1.0","38","31337","1778593563","0x7161685315cbcf1ff6...","0x3f3973b0b4736513bb7989a410c29605114712948b2386a2a2c413cc984a98b629f81466e176a78bc5164e31256f6f234b574105879be5fec84d836eece90b7e1b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0621","2026-05-12T15:19:01.000Z","1778599141","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.2","72","31337","1778586646","0x3c95f08a1ce370d2e6...","0x448ff6d5b6f78db23f576773c7564f24e84ab478833b6deed2eb2917fd83c05067cdddfa5d948416b45e5736301b3699e1d17e40b4b08b39c73b0fc31282391c1c","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0821","2026-05-12T15:10:45.000Z","1778598645","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.5",,"31337",,"0xf3069eedb4cfb69974...","0x3464f36fd76fdbf0b3a40388b6d803edc907af445c77f4eee1b81382cc463f6c4de528db9d213f1e1f069b1386b72a01d36006df381f3bf52ad1d04c82438ac61c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0533","2026-05-12T16:07:34.000Z","1778602054","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.5",,"31337",,"0x572af6abc6b4f97d15...","0xd32558cffa17fb2394585d2ca328a1400bae59cd37ae19e46263f635346e9d7f14254303b00dfc41bb51f28ae0020855612eed129359bd31768a03242a5b9e4f1c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Signature already used","1"
"TX-0234","2026-05-12T07:28:16.000Z","1778570896","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.1","47","31337","1778574496","0x7ba15de6d3c4badb63...","0xa64fec066b95ecff46848567be796b30fab9e146c37a1e689818fe464a81f7405b51bcdf63a4a5479fc2ad3631aed5e37bdcbc8a781e94322b523cca7bcd4f471b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0427","2026-05-12T15:38:30.000Z","1778600310","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.15",,"31337",,"0x8082effab459c9b14f...","0x7818d2655ad8f60b325c5d0d2864a6c675055f7720d8479de55244e88c01545913e83bd680d5b6ac37314a400a0f89ebe80be20f453bb97345ad45d3918883741c","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0341","2026-05-11T20:23:41.000Z","1778531021","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.5","69","31337","1778534621","0xfda8d0e4185aa30f48...","0xca5aa7f7b2d1766e82f2eaed4771b1c02328f8adad562f547bab59c74bf3cca36f85a31f3ca666680f65df8201ffa00a2fde0b9427e59e72922af2db2cbdec571c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0656","2026-05-12T14:59:32.000Z","1778597972","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.15","77","11155111","1","1778601572","0x634cfde5f3164659c9...","0xc3fd4d41134e47734b9d21524bd0528b32b51380e086a173c6dada27853ad6ad777c091d89398bf7b3673cb2a5e8e4d8d119a036526eac0ac42a35bad729c8c01b","secure","true","cross_chain_replay","true","smart_contract","Secure contract blocked: Chain ID mismatch — signature invalid on this chain","1"
"TX-0756","2026-05-12T15:10:56.000Z","1778598656","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.05","98","31337","1778543579","0x2e0d2efc7c141c803c...","0x7fdbc634fa3bf00eafbe138a579161d3dc308166cc17a498a65e9c816ea2f2f2223183095e859112242fa632a1c68bd54958834217e88839bbdc3eb2ab41f3cb1b","secure","true","expired_tx","true","middleware","Middleware blocked: Transaction deadline has passed","1"
"TX-0207","2026-05-12T03:40:11.000Z","1778557211","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","2.0","40","31337","1778560811","0x14a9fca1e65b81c1b9...","0xd3fcc786ca247e903e8e8f8c7da898251fb196e5e852f6f79b8ab2f4da8c18a824a529168ac583060d0102af29e21371ac0ee7dee239a3f0099a9d39943c335c1b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0096","2026-05-11T17:23:01.000Z","1778520181","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","1.0",,"31337",,"0x4a289c79a11152f15a...","0xb9af19a3660b9711f9e6855687ec60ca189688e99653877618acc4081eb9dac35658d331d97133292e87530c0e6b8e21984d82787d21720e1f03562ca6cdb5de1b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0107","2026-05-12T14:46:18.000Z","1778597178","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.05","21","31337","1778600778","0x4c0db39a163796e78d...","0x8b01f4d5837c263ef013052f52db74fecb04fe36ed46b5b08fce2ce6043ca5ed4ba923f86e6fa6a3271e55b861337821e6369bc00d600eb7a898591b971967301b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0030","2026-05-12T00:36:10.000Z","1778546170","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.2",,"31337",,"0x844ef3ec04acb74503...","0xe690c6a26c257a11d55408edce74598a1d87dd02bb90eeecca95baa68cdcd1c952638b79a003ae952f138d1662c46aa76e32616d28ea14d27a3a9b490bcd50471c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0648","2026-05-12T16:03:02.000Z","1778601782","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","1.0","40","31337","1778524525","0x2ba3a213042706c7ac...","0xf2c70431b972a156a2aa0c551aa10e3176bd1aae1f6ca2a38eefbb0d000fc1971850e0aef7cd41ed2f038616071c3ea063183c48dd5a59ff195a497e08af95fe1c","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0745","2026-05-12T15:11:26.000Z","1778598686","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","1.0","103","31337","1778524015","0x76753bad7ba497470b...","0x16cf9f07711ece6ed23fcb8eb5bdc1e816168dc3ee23764fa0a42c5986955d27006cbca86bc47cdf2df613641f274699ec39315de87c0a7fd3988ff7e9bbbcd91b","secure","true","expired_tx","true","middleware","Middleware blocked: Transaction deadline has passed","1"
"TX-0381","2026-05-12T03:02:54.000Z","1778554974","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","1.0","75","31337","1778558574","0x0fa2d348ec1b3b3289...","0xbec3017e7a1c8599de511302db389c2aa84cfb7c2908f64044ca0e24b246853b3a979822428070a43e9f1ecd77307eadf59422166cd3a4dcb6ea1c652191d9881b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0428","2026-05-12T16:06:35.000Z","1778601995","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","2.0",,"31337",,"0x34101360f05d6dec89...","0x1ed617e748148e748c7a63c21ebde0ec1fdceccef2ba6992247818ddacd03c3a2ebc9b8429b5228659f7b6295185e64176c1d7b42d986fa59058465414062be21c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Signature already used","1"
"TX-0831","2026-05-12T15:10:45.000Z","1778598645","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.5",,"31337",,"0xdbd4604df8591517d7...","0x99cf08714e01b68b0480d2fef582ec715c87c42c8ad0ca6ec4c96b76dfcf63300b6d239b7c3e2509f9f9f5796c5902c7613daccb1b0436fe4aff57797c2f388b1b","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0042","2026-05-12T10:55:50.000Z","1778583350","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.1",,"31337",,"0x1c0c5f67ac6bbc5d5b...","0x3b36a5e0d0ec868ae3cd58f1746ca1fee2673c84d36d21abc42fce22006c280b7ce2792608142d0610c16154d21daf4ffa98f62078bf99e4f5ccfce8e76ed9d21c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0489","2026-05-12T15:55:14.000Z","1778601314","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.15",,"31337",,"0x77b742d217551d5547...","0xaee63806cabc638acfec560940d8ae12c68b6418ade290a5293ef6084b3e64272807fb51f99a8ee94382850cee44b714676ad4a1473f8b48434b1642c4eec47e1c","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0389","2026-05-12T09:20:23.000Z","1778577623","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.1","82","31337","1778581223","0x9fe5b1663916e46358...","0x4e7c326e4449847b24ef0b890e9d1186c76bd2b712cf33d90f67c7f485f840e8307201bcd50ecd2c7423e3b082b0dc2fec9ea086a709574faf551d3b9da6c9741c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0801","2026-05-12T15:10:45.000Z","1778598645","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.15",,"31337",,"0xdc37600c974f6f0dc5...","0xf8c318887dc81c5593553e7be0173af924c748df1a54c8e2e5a82808ca2321ae5f24e1244e269a6371c34147f1351c9d84edf4afadf34b8648740be32656162b1c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0414","2026-05-12T15:57:42.000Z","1778601462","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.01",,"31337",,"0x968e65af2f48a8ae2e...","0x60bb7fd83f5d2ed3918faf87a260907ad1746863e69d9000914cf500bd8eb7ad1ddfa3b31d9d0627b0d43d46263a4077fcd2a85e2df171b4d7fe49388ce633b11c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Signature already used","1"
"TX-0070","2026-05-12T00:47:42.000Z","1778546862","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.01",,"31337",,"0xc56772c65cd54bb723...","0x4967b7b9edb099d28ecbab37a34b5ec8d957ec895bff45beb29597dd6920859b183e151471ff4e6fa1599ce5bb698970a8b7ef8aa92745b7b007fef589bb219f1b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0117","2026-05-11T23:14:01.000Z","1778541241","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","2.0",,"31337",,"0xfdea75a0417ef639b4...","0x2b2cb5864a85564c73f8c293871fb3a17992fd0da8118f710f58a4df7c5f65c26827f7ec0215c7b69e20eaa94b67d69ab3522b14dd3050804df7900d495d91151c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0749","2026-05-12T15:11:43.000Z","1778598703","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.2","95","31337","1778565414","0xb22e1c8ac29b8948c9...","0x22cd528d2da0b555ff0cc0fc9bcdaf2ae413b815d1dc6285e02e66a873f60f0205632cea3cf715f6455ded288275258eda67b2c871eaec4c0b9a0cc8f9f26e161c","secure","true","expired_tx","true","middleware","Middleware blocked: Transaction deadline has passed","1"
